"player_id","season_id","games","games_started","minutes_played","field_goals","field_goal_attempts","three_point","three_point_attempts","rebounds","assists","steals","blocks","points"
"342","4","70","70","1268","164","307","0","2","410","132","59","33","426"
"342","5","76","69","2004","219","470","0","3","718","128","64","22","650"
"342","6","58","44","1640","169","339","0","0","457","79","55","29","455"
"342","7","52","15","1134","114","241","0","3","336","79","35","12","306"
"344","4","22","0","355","56","102","0","2","86","20","3","17","124"
"345","1","78","78","2528","555","1069","25","70","238","513","90","3","1368"
"345","2","68","68","1953","404","832","38","89","129","335","44","2","976"
"345","3","68","68","1997","456","914","25","67","155","388","36","9","1134"
"345","4","63","63","1587","265","569","23","69","113","285","33","2","638"
"345","5","72","72","1980","350","710","27","65","176","379","54","11","857"
"345","6","60","60","1923","427","890","14","61","171","463","57","5","1095"
"345","7","66","66","2174","519","995","24","68","198","499","54","6","1341"
"346","2","66","66","2186","383","829","132","347","323","161","69","19","1037"
"346","3","74","74","2783","466","987","130","351","409","298","88","29","1226"
"346","4","34","34","675","75","222","25","93","84","55","20","5","210"
"346","5","61","51","1799","320","651","104","251","285","169","46","21","837"
"346","6","63","57","1804","248","549","60","178","300","134","73","29","599"
"346","7","76","76","2758","456","939","152","395","404","269","75","32","1177"
"347","1","52","6","868","149","267","0","2","200","41","17","37","328"
"347","2","81","4","2156","240","535","105","283","433","155","60","44","648"
"347","3","65","13","1533","225","489","55","151","342","78","55","37","555"
"347","4","65","8","1599","154","384","94","253","291","76","40","23","445"
"347","5","79","0","2020","204","493","106","293","342","94","53","32","543"
"347","6","64","1","1483","225","511","0","3","286","53","27","36","490"
"347","7","71","41","1775","319","623","51","132","337","81","31","40","737"
"349","1","80","80","2880","430","928","71","183","327","782","188","5","1268"
"349","2","82","82","2857","568","1170","139","349","376","838","156","15","1564"
"349","3","62","62","2171","406","870","78","212","268","663","154","4","1185"
"349","4","61","61","1921","374","785","124","302","304","563","118","8","1104"
"349","5","74","74","2420","515","1114","122","329","310","738","152","13","1446"
"349","6","60","60","2181","425","890","79","213","213","543","152","4","1189"
"349","7","70","70","2335","412","856","76","232","262","678","169","10","1186"
"350","2","32","22","739","91","220","1","9","162","30","19","9","213"
"350","4","18","0","135","23","54","3","15","33","7","8","7","63"
"350","5","52","2","486","53","145","9","32","111","29","16","11","132"
"351","2","82","63","2489","301","708","11","42","349","533","142","20","731"
"351","4","82","58","2412","430","912","40","146","387","529","88","40","1046"
"351","5","73","69","2145","318","730","30","92","261","468","89","20","778"
"352","4","6","0","99","8","22","1","9","12","13","3","4","20"
"355","2","82","45","1743","280","489","0","3","512","74","65","63","717"
"355","3","70","22","1275","199","302","0","3","308","60","49","55","520"
"355","4","81","64","2148","334","623","0","6","606","284","69","92","842"
"355","5","82","82","2084","267","517","0","4","628","226","68","85","749"
"356","2","73","28","1194","136","254","0","0","320","34","41","66","294"
"356","3","80","79","1964","286","553","0","0","626","43","50","90","646"
"356","4","45","12","484","44","92","0","0","95","21","18","13","113"
"356","5","61","14","870","140","233","0","0","232","16","21","50","314"
"356","7","14","0","55","5","21","0","0","22","2","0","3","13"
"357","4","54","4","626","67","115","0","0","165","12","17","20","165"
"358","1","66","6","734","73","180","18","50","88","28","17","10","188"
"358","2","75","30","1793","188","447","91","244","195","94","19","24","538"
"358","3","15","2","270","31","79","11","34","26","20","5","1","94"
"358","6","64","8","1002","108","239","22","73","126","27","27","5","271"
"358","7","59","1","1243","128","299","60","152","132","61","35","6","375"
"359","2","74","13","1432","176","391","35","104","221","65","44","30","445"
"359","3","37","0","319","33","91","4","21","57","10","8","1","78"
"359","4","80","80","2605","414","803","148","341","515","121","116","41","1075"
"359","5","75","73","2276","339","717","98","267","391","120","105","32","871"
"360","4","64","13","1000","183","375","32","96","296","35","16","11","437"
"360","5","62","4","1102","186","436","16","52","337","52","25","22","436"
"361","4","66","65","2164","443","985","112","314","475","97","47","130","1196"
"361","5","72","72","2047","373","886","81","243","526","94","53","134","1028"
"362","2","29","0","236","31","67","3","11","50","9","9","6","90"
"362","4","77","3","1333","194","377","21","74","306","49","61","39","516"
"362","5","69","2","992","146","296","2","16","273","44","36","24","399"
"363","4","76","18","1368","227","506","56","173","168","82","51","14","636"
"363","5","49","24","725","97","229","36","89","111","47","29","10","273"
"364","4","6","1","157","25","54","6","19","29","5","3","2","64"
"368","2","1","0","14","1","3","0","0","0","0","0","0","2"
"368","4","74","73","2132","377","773","17","63","636","264","49","37","975"
"368","5","81","60","2286","358","835","10","36","829","144","53","29","919"
"369","1","75","74","2724","598","1188","8","43","914","163","63","25","1504"
"369","2","71","71","2304","454","932","7","20","747","153","69","14","1143"
"369","3","79","79","2705","560","1198","2","20","795","200","54","23","1372"
"369","4","73","5","1786","433","964","21","94","598","122","38","10","1028"
"369","5","68","53","2016","431","907","6","26","529","142","43","13","1040"
"369","6","28","8","735","132","285","2","8","225","48","21","4","324"
"369","7","76","75","2607","471","1024","2","23","854","108","61","31","1169"
"370","1","59","5","1513","197","447","87","219","113","102","29","3","593"
"370","2","78","78","2409","447","938","200","458","167","137","39","8","1277"
"370","3","35","34","987","181","398","73","185","74","78","28","3","532"
"370","4","78","78","2198","396","890","201","468","171","110","55","13","1173"
"370","5","75","75","2097","422","880","200","421","139","106","42","5","1226"
"370","6","65","22","1765","248","584","112","268","150","164","27","6","751"
"370","7","78","13","2379","382","880","165","451","171","296","38","9","1100"
"371","4","71","5","1031","162","285","1","4","332","26","18","47","374"
"371","5","39","2","426","76","133","0","0","122","10","6","30","182"
"372","4","53","34","1614","202","513","75","227","168","140","60","39","539"
"372","5","52","2","1107","123","272","53","115","107","73","36","25","341"
"373","4","22","0","198","28","68","8","28","23","11","5","1","79"
"374","2","76","5","1563","203","496","39","131","152","155","48","14","530"
"374","3","69","4","1339","192","474","36","99","129","160","45","9","530"
"374","4","74","29","2054","323","731","111","299","161","204","48","10","889"
"374","5","67","7","1464","226","516","62","185","130","99","48","9","593"
"374","7","61","26","1418","145","390","28","86","109","127","26","9","377"
"375","2","67","65","1286","92","201","21","85","255","70","53","29","228"
"375","3","40","16","399","33","68","2","13","94","15","19","10","75"
"375","4","79","79","2376","215","463","45","184","402","79","94","79","522"
"375","5","70","70","1553","136","274","32","103","251","47","53","42","337"
"376","1","68","68","2527","318","670","10","43","297","760","153","11","721"
"376","2","68","68","2018","275","645","27","86","373","538","91","7","608"
"376","3","30","30","998","141","350","26","90","164","294","40","2","350"
