"player_id","team_id","season_id","games","games_started","minutes_played","field_goals","field_goal_attempts","three_point","three_point_attempts","rebounds","assists","steals","blocks","points"
"1001","33","1","4","0","18","2","3","0","0","3","0","0","1","4"
"841","23","1","43","0","598","79","181","65","154","72","20","14","1","239"
"923","7","1","40","0","447","72","170","34","79","96","15","12","11","193"
"98","23","1","71","2","1524","137","242","0","0","316","69","42","31","329"
"97","4","1","79","79","2360","398","870","41","124","225","403","87","14","1039"
"1000","26","1","20","0","66","7","25","2","10","5","8","2","0","17"
"772","9","1","49","28","593","34","71","1","1","102","22","9","9","96"
"999","11","1","5","0","24","1","6","0","0","7","1","0","0","2"
"999","7","1","23","0","157","5","15","0","0","17","1","4","1","17"
"689","30","1","33","0","392","56","127","0","5","84","5","7","15","134"
"689","25","1","9","0","72","12","31","0","0","17","4","1","3","29"
"770","25","1","54","3","894","121","214","1","16","155","42","33","23","272"
"88","1","1","21","19","642","101","241","26","75","105","34","14","24","262"
"88","28","1","51","30","1759","328","712","86","245","303","86","34","70","838"
"87","13","1","74","74","2059","266","407","0","0","692","32","36","80","748"
"86","32","1","70","28","1579","155","388","83","231","146","177","76","7","447"
"83","15","1","71","27","1702","225","546","92","247","307","74","54","13","610"
"80","25","1","51","41","1387","264","625","89","243","185","82","47","17","689"
"80","30","1","22","22","664","125","266","27","78","90","64","20","3","333"
"922","28","1","19","0","310","35","76","8","28","39","43","18","5","84"
"922","1","1","14","0","153","10","30","4","12","12","26","9","1","26"
"839","26","1","54","1","582","89","199","17","46","68","23","17","6","235"
"79","3","1","5","0","11","0","3","0","0","0","2","0","0","0"
"79","29","1","7","0","39","4","9","0","0","8","2","1","1","10"
"998","29","1","2","0","5","1","3","0","1","1","0","1","0","2"
"998","5","1","25","1","331","45","107","17","37","47","11","11","5","125"
"921","13","1","56","4","618","43","100","42","87","59","40","24","7","145"
"997","20","1","41","0","215","32","66","0","0","43","7","4","10","81"
"838","11","1","59","51","1540","117","294","0","1","606","121","40","92","277"
"75","21","1","68","55","2102","262","596","57","156","202","605","81","7","669"
"685","34","1","61","5","1125","182","406","16","50","74","195","52","4","482"
"769","20","1","54","47","1500","237","413","0","0","508","73","19","106","612"
"609","2","1","6","0","26","6","11","4","7","1","0","0","0","16"
"609","7","1","41","2","744","73","226","42","129","76","27","8","15","206"
"608","13","1","29","29","867","170","378","28","65","118","46","28","8","436"
"607","3","1","78","22","1738","279","656","89","274","281","127","41","18","765"
"606","20","1","82","82","2779","740","1639","115","356","419","388","99","12","2078"
"683","20","1","82","0","1568","273","643","74","212","157","96","67","16","712"
"837","26","1","66","50","1714","194","375","0","0","450","43","26","39","524"
"919","28","1","8","0","88","12","18","3","4","15","4","4","2","34"
"919","26","1","41","1","488","62","113","2","6","84","29","16","8","151"
"63","25","1","25","5","473","86","200","22","67","27","104","13","1","240"
"63","3","1","34","7","811","134","387","48","169","51","129","21","2","394"
"918","16","1","63","6","677","48","94","0","0","184","18","14","3","136"
"767","2","1","81","1","1781","205","427","6","27","262","140","106","22","503"
"61","13","1","13","2","148","25","51","4","13","23","12","11","2","69"
"61","27","1","56","22","1362","168","437","26","99","152","77","89","14","483"
"604","31","1","81","81","2809","502","981","0","1","676","120","92","106","1217"
"59","6","1","31","0","162","23","67","0","5","17","12","9","0","52"
"917","31","1","3","0","33","4","16","0","5","4","1","1","0","8"
"916","16","1","57","0","862","156","352","27","71","55","141","38","3","408"
"603","32","1","77","77","2795","524","1056","6","25","641","144","59","49","1438"
"681","2","1","59","59","1882","431","845","0","0","565","145","45","18","1033"
"58","17","1","65","14","1063","139","253","0","1","251","35","29","42","346"
"602","22","1","66","1","1432","172","371","105","230","239","60","26","21","481"
"55","16","1","65","65","2297","367","742","0","4","720","131","47","168","830"
"766","2","1","82","82","1461","124","307","90","237","148","101","38","9","359"
"51","7","1","81","25","1841","206","486","32","116","223","289","92","26","543"
"765","17","1","64","63","2172","426","957","4","18","526","144","98","51","1076"
"601","20","1","79","0","1581","110","306","73","193","156","170","40","3","319"
"600","22","1","81","65","1734","292","583","0","2","565","77","95","42","674"
"764","28","1","21","21","664","104","258","41","125","65","116","19","2","368"
"764","1","1","51","51","1646","235","536","105","238","125","271","52","12","840"
"763","5","1","59","55","1397","142","266","0","0","426","60","52","52","294"
"915","32","1","22","12","582","55","126","40","88","49","55","11","3","160"
"915","17","1","2","0","29","1","9","0","4","3","8","1","0","2"
"915","9","1","56","56","1674","192","441","113","256","143","202","38","6","526"
"913","33","1","68","63","2097","191","467","68","193","176","118","56","14","541"
"996","5","1","19","0","171","12","43","6","21","18","13","6","1","32"
"39","19","1","80","69","1957","302","691","134","324","151","92","38","6","836"
"836","13","1","28","26","496","94","223","25","83","52","64","20","8","236"
"99","29","1","81","81","2872","423","953","80","217","247","528","144","18","1107"
"38","27","1","73","73","2361","561","1246","60","164","409","158","54","52","1401"
"33","21","1","60","14","1347","201","468","46","132","150","238","36","4","601"
"33","19","1","11","0","149","17","49","3","14","15","28","2","1","50"
"32","11","1","80","67","2522","367","807","118","342","361","123","68","49","990"
"762","29","1","23","0","557","43","101","14","42","92","32","16","10","115"
"762","3","1","59","59","1818","186","408","88","225","281","153","53","71","509"
"912","31","1","38","0","377","45","96","2","3","99","12","5","15","100"
"480","30","1","76","51","1980","332","645","0","2","424","57","27","52","854"
"678","11","1","2","1","37","3","11","0","0","14","3","0","0","7"
"678","16","1","7","0","85","17","37","0","0","22","4","2","2","36"
"678","25","1","12","6","183","12","51","0","0","40","4","6","4","36"
"479","20","1","53","0","1020","131","279","34","107","228","71","39","22","356"
"599","21","1","66","66","2353","525","1173","77","223","343","119","34","46","1414"
"29","13","1","81","2","1669","285","649","66","189","159","317","30","1","769"
"478","21","1","58","0","1395","294","653","72","213","99","119","50","6","769"
"995","21","1","3","0","22","0","2","0","0","1","3","1","0","6"
"911","28","1","3","0","18","1","4","1","2","3","0","1","0","3"
"911","1","1","5","0","44","5","9","0","0","4","2","3","2","13"
"25","11","1","24","0","137","15","55","3","16","30","6","2","2","36"
"24","26","1","82","82","2757","399","958","111","333","225","498","54","3","1178"
"23","2","1","82","0","989","78","141","0","0","306","32","20","56","229"
"21","29","1","80","9","1609","310","624","0","6","342","53","52","63","729"
"994","6","1","15","1","190","11","35","3","5","23","25","7","0","36"
"994","32","1","49","42","995","109","238","28","64","80","100","14","1","274"
"759","9","1","12","0","76","6","12","1","1","17","4","3","5","15"
"759","17","1","41","2","412","31","64","1","3","114","10","15","16","77"
"20","19","1","75","75","2600","303","762","82","271","408","162","120","31","826"
"909","30","1","49","2","1070","139","404","50","182","119","157","44","9","392"
"909","17","1","21","14","726","130","330","47","145","70","117","30","12","363"
"476","32","1","75","11","1463","53","99","0","0","266","24","10","93","153"
"17","28","1","27","27","977","247","536","53","125","181","81","25","15","711"
"17","1","1","50","50","1774","437","967","42","126","382","140","43","31","1259"
"14","30","1","64","14","1424","226","525","134","341","355","52","30","38","681"
"594","22","1","26","2","286","31","81","18","46","23","18","3","6","94"
"993","19","1","29","0","223","33","74","5","13","50","6","2","6","78"
"993","21","1","11","0","150","23","47","3","10","34","7","3","3","56"
"474","1","1","45","0","732","82","137","0","1","219","20","23","58","250"
"593","5","1","46","7","691","83","183","0","0","185","17","14","33","200"
"11","7","1","81","14","1452","160","406","45","143","267","60","59","25","457"
"10","29","1","72","31","1494","251","492","4","23","193","104","129","44","643"
"758","6","1","80","80","2890","480","978","168","378","274","219","77","16","1321"
"992","30","1","18","0","178","11","31","0","0","32","4","1","4","23"
"7","11","1","81","81","3211","707","1415","4","23","709","170","82","94","1769"
"6","23","1","18","0","142","8","15","0","0","35","4","5","7","18"
"907","21","1","12","0","59","3","15","0","0","14","2","2","2","6"
"472","21","1","24","0","265","47","101","9","27","61","8","8","14","114"
"472","13","1","10","2","75","12","32","3","7","17","2","3","5","29"
"991","27","1","4","0","29","6","11","3","4","2","1","1","0","15"
"5","1","1","69","69","2324","312","627","105","248","251","168","34","31","867"
"607","3","6","58","9","1298","208","471","88","219","217","74","29","7","558"
"466","31","6","63","1","1755","348","687","1","4","325","74","64","41","808"
"904","31","6","14","0","135","13","44","5","8","21","6","6","4","40"
"904","29","6","21","2","240","32","83","0","9","41","9","11","2","74"
"465","7","6","22","3","518","76","193","30","85","36","10","14","6","214"
"465","17","6","40","32","1211","240","591","73","197","97","46","30","11","665"
"757","5","6","61","61","1650","222","526","105","292","278","94","58","26","629"
"834","5","6","24","1","186","23","45","0","0","45","4","7","13","70"
"461","13","6","49","0","791","144","233","0","1","174","13","22","63","340"
"903","15","6","18","0","369","65","141","8","27","74","55","16","6","159"
"903","3","6","12","0","181","20","57","8","19","28","10","4","1","54"
"990","18","6","58","35","1276","96","201","0","0","350","35","47","39","268"
"756","18","6","25","6","514","42","147","21","87","68","16","10","11","113"
"989","6","6","3","0","42","2","6","0","0","12","3","3","3","11"
"989","13","6","8","0","65","12","16","0","0","13","2","1","5","29"
"585","26","6","33","13","747","106","255","33","107","93","60","20","3","274"
"673","7","6","52","1","1472","260","611","93","239","99","160","51","7","685"
"453","9","6","57","37","1500","203","470","58","149","294","71","47","18","579"
"452","31","6","64","0","1682","318","782","83","229","155","221","53","18","956"
"988","18","6","43","5","635","77","152","0","0","156","11","21","15","197"
"672","11","6","24","0","149","37","74","8","27","19","6","6","3","88"
"584","27","6","66","15","1418","205","498","37","138","311","38","30","31","583"
"583","18","6","55","55","1999","391","961","115","342","183","481","67","20","1154"
"450","34","6","60","2","922","76","193","7","23","100","44","29","13","193"
"902","6","6","28","4","481","64","107","0","0","122","12","11","9","152"
"447","15","6","18","0","109","12","27","0","0","39","0","3","15","29"
"832","26","6","58","11","1098","174","353","1","1","209","47","17","23","392"
"443","23","6","66","66","2331","578","1266","62","196","301","362","112","21","1558"
"987","13","6","44","33","1060","166","360","27","76","101","139","58","11","421"
"442","4","6","66","66","1925","349","716","2","9","433","140","52","46","842"
"755","27","6","47","26","1140","115","272","37","109","168","40","31","17","324"
"830","33","6","50","2","1033","54","160","10","52","121","217","54","22","149"
"580","2","6","49","25","1159","161","437","68","173","105","200","45","8","474"
"986","19","6","5","0","98","7","14","0","0","27","3","5","4","23"
"900","25","6","35","0","503","74","180","1","10","92","30","8","3","225"
"899","10","6","21","0","299","18","51","7","16","35","30","3","1","43"
"899","20","6","9","0","65","6","14","0","4","14","5","2","0","12"
"752","18","6","16","16","573","84","202","20","52","109","49","23","11","243"
"752","11","6","42","42","1503","203","430","26","98","277","115","62","25","557"
"985","34","6","62","11","980","34","86","1","4","269","43","47","51","85"
